EmployeeID,RoleID,RoleName,WeightedSkillReadiness,MandatorySkillCoverage,RoleReadinessScore,TotalSkillGap,CriticalGapCount,MissingSkillCount,Department,JobLevel,Location,TenureYears,PerformanceRating,PotentialCategory,MobilityInterest,ReadinessBand
E0487,R004,Workforce Planning Analyst,32.6,0.0,27.7,25.0,4.0,5.0,Customer Success,L2,"Toronto, ON",2.2,4,Solid,High,Significant Gap
E0487,R005,HR Data Analyst,22.5,0.0,19.1,20.0,4.0,6.0,Customer Success,L2,"Toronto, ON",2.2,4,Solid,High,Significant Gap
E0487,R006,People Analytics Manager,15.5,0.0,13.2,44.0,5.0,9.0,Customer Success,L2,"Toronto, ON",2.2,4,Solid,High,Significant Gap
E0487,R007,HRIS & People Data Specialist,14.5,0.0,12.3,32.0,5.0,8.0,Customer Success,L2,"Toronto, ON",2.2,4,Solid,High,Significant Gap
E0487,R008,Talent Management Analytics Specialist,6.2,0.0,5.3,34.0,4.0,9.0,Customer Success,L2,"Toronto, ON",2.2,4,Solid,High,Significant Gap
E0488,R001,People Analytics Specialist,51.8,40.0,50.0,21.0,3.0,5.0,Human Resources,L4,"Toronto, ON",5.0,3,Solid,High,Significant Gap
E0488,R002,Senior People Analytics Analyst,45.0,33.3,43.2,27.0,4.0,6.0,Human Resources,L4,"Toronto, ON",5.0,3,Solid,High,Significant Gap
E0488,R003,Talent Intelligence Analyst,26.9,20.0,25.9,29.0,4.0,8.0,Human Resources,L4,"Toronto, ON",5.0,3,Solid,High,Significant Gap
E0488,R004,Workforce Planning Analyst,53.1,0.0,45.1,16.0,4.0,3.0,Human Resources,L4,"Toronto, ON",5.0,3,Solid,High,Significant Gap
E0488,R005,HR Data Analyst,52.9,50.0,52.5,16.0,2.0,4.0,Human Resources,L4,"Toronto, ON",5.0,3,Solid,High,Significant Gap
E0488,R006,People Analytics Manager,57.9,20.0,52.2,22.0,4.0,4.0,Human Resources,L4,"Toronto, ON",5.0,3,Solid,High,Significant Gap
E0488,R007,HRIS & People Data Specialist,40.1,0.0,34.1,22.0,5.0,5.0,Human Resources,L4,"Toronto, ON",5.0,3,Solid,High,Significant Gap
E0488,R008,Talent Management Analytics Specialist,31.1,25.0,30.2,25.0,3.0,6.0,Human Resources,L4,"Toronto, ON",5.0,3,Solid,High,Significant Gap
E0489,R001,People Analytics Specialist,16.7,0.0,14.2,35.0,5.0,9.0,Engineering,L3,Remote - Canada,5.3,4,Solid,Medium,Significant Gap
E0489,R002,Senior People Analytics Analyst,23.6,0.0,20.1,38.0,6.0,8.0,Engineering,L3,Remote - Canada,5.3,4,Solid,Medium,Significant Gap
E0489,R003,Talent Intelligence Analyst,23.1,0.0,19.6,29.0,5.0,7.0,Engineering,L3,Remote - Canada,5.3,4,Solid,Medium,Significant Gap
E0489,R004,Workforce Planning Analyst,6.2,0.0,5.3,35.0,4.0,9.0,Engineering,L3,Remote - Canada,5.3,4,Solid,Medium,Significant Gap
E0489,R005,HR Data Analyst,23.8,0.0,20.2,23.0,4.0,6.0,Engineering,L3,Remote - Canada,5.3,4,Solid,Medium,Significant Gap
E0489,R006,People Analytics Manager,21.1,0.0,18.0,41.0,5.0,8.0,Engineering,L3,Remote - Canada,5.3,4,Solid,Medium,Significant Gap
E0489,R007,HRIS & People Data Specialist,28.3,0.0,24.0,25.0,5.0,5.0,Engineering,L3,Remote - Canada,5.3,4,Solid,Medium,Significant Gap
E0489,R008,Talent Management Analytics Specialist,6.2,0.0,5.3,34.0,4.0,9.0,Engineering,L3,Remote - Canada,5.3,4,Solid,Medium,Significant Gap
E0490,R001,People Analytics Specialist,22.0,0.0,18.7,32.0,5.0,7.0,Marketing,L1,"Toronto, ON",0.9,4,Developing,Low,Significant Gap
E0490,R002,Senior People Analytics Analyst,11.7,0.0,9.9,43.0,6.0,9.0,Marketing,L1,"Toronto, ON",0.9,4,Developing,Low,Significant Gap
E0490,R003,Talent Intelligence Analyst,10.3,0.0,8.7,35.0,5.0,9.0,Marketing,L1,"Toronto, ON",0.9,4,Developing,Low,Significant Gap
E0490,R004,Workforce Planning Analyst,15.3,0.0,13.0,32.0,4.0,6.0,Marketing,L1,"Toronto, ON",0.9,4,Developing,Low,Significant Gap
E0490,R005,HR Data Analyst,5.8,0.0,5.0,27.0,4.0,7.0,Marketing,L1,"Toronto, ON",0.9,4,Developing,Low,Significant Gap
E0490,R006,People Analytics Manager,7.2,0.0,6.2,48.0,5.0,9.0,Marketing,L1,"Toronto, ON",0.9,4,Developing,Low,Significant Gap
E0490,R007,HRIS & People Data Specialist,7.2,0.0,6.2,33.0,5.0,7.0,Marketing,L1,"Toronto, ON",0.9,4,Developing,Low,Significant Gap
E0490,R008,Talent Management Analytics Specialist,10.4,0.0,8.9,33.0,4.0,8.0,Marketing,L1,"Toronto, ON",0.9,4,Developing,Low,Significant Gap
E0491,R001,People Analytics Specialist,25.6,20.0,24.8,31.0,4.0,8.0,Engineering,L3,"Vancouver, BC",5.6,3,High,Medium,Significant Gap
E0491,R002,Senior People Analytics Analyst,27.5,16.7,25.9,36.0,5.0,8.0,Engineering,L3,"Vancouver, BC",5.6,3,High,Medium,Significant Gap
E0491,R003,Talent Intelligence Analyst,25.6,0.0,21.8,28.0,5.0,7.0,Engineering,L3,"Vancouver, BC",5.6,3,High,Medium,Significant Gap
E0491,R004,Workforce Planning Analyst,12.5,0.0,10.6,32.0,4.0,8.0,Engineering,L3,"Vancouver, BC",5.6,3,High,Medium,Significant Gap
E0491,R005,HR Data Analyst,26.2,25.0,26.1,22.0,3.0,6.0,Engineering,L3,"Vancouver, BC",5.6,3,High,Medium,Significant Gap
E0491,R006,People Analytics Manager,13.1,0.0,11.1,46.0,5.0,10.0,Engineering,L3,"Vancouver, BC",5.6,3,High,Medium,Significant Gap
E0491,R007,HRIS & People Data Specialist,26.4,20.0,25.5,27.0,4.0,6.0,Engineering,L3,"Vancouver, BC",5.6,3,High,Medium,Significant Gap
E0491,R008,Talent Management Analytics Specialist,6.2,0.0,5.3,34.0,4.0,9.0,Engineering,L3,"Vancouver, BC",5.6,3,High,Medium,Significant Gap
E0492,R001,People Analytics Specialist,17.6,0.0,14.9,34.0,5.0,8.0,Marketing,L1,"Vancouver, BC",3.3,4,High,High,Significant Gap
E0492,R002,Senior People Analytics Analyst,14.1,0.0,11.9,41.0,6.0,8.0,Marketing,L1,"Vancouver, BC",3.3,4,High,High,Significant Gap
E0492,R003,Talent Intelligence Analyst,14.1,0.0,12.0,33.0,5.0,7.0,Marketing,L1,"Vancouver, BC",3.3,4,High,High,Significant Gap
E0492,R004,Workforce Planning Analyst,18.1,0.0,15.3,31.0,4.0,6.0,Marketing,L1,"Vancouver, BC",3.3,4,High,High,Significant Gap
E0492,R005,HR Data Analyst,12.5,0.0,10.6,24.0,4.0,6.0,Marketing,L1,"Vancouver, BC",3.3,4,High,High,Significant Gap
E0492,R006,People Analytics Manager,15.2,0.0,12.9,44.0,5.0,8.0,Marketing,L1,"Vancouver, BC",3.3,4,High,High,Significant Gap
E0492,R007,HRIS & People Data Specialist,10.1,0.0,8.6,32.0,5.0,7.0,Marketing,L1,"Vancouver, BC",3.3,4,High,High,Significant Gap
E0492,R008,Talent Management Analytics Specialist,6.2,0.0,5.3,34.0,4.0,8.0,Marketing,L1,"Vancouver, BC",3.3,4,High,High,Significant Gap
E0493,R001,People Analytics Specialist,13.4,0.0,11.4,35.0,5.0,8.0,Sales,L2,"Vancouver, BC",0.3,4,Solid,High,Significant Gap
E0493,R002,Senior People Analytics Analyst,9.5,0.0,8.1,43.0,6.0,9.0,Sales,L2,"Vancouver, BC",0.3,4,Solid,High,Significant Gap
E0493,R003,Talent Intelligence Analyst,5.1,0.0,4.4,37.0,5.0,9.0,Sales,L2,"Vancouver, BC",0.3,4,Solid,High,Significant Gap
E0493,R004,Workforce Planning Analyst,15.3,0.0,13.0,31.0,4.0,6.0,Sales,L2,"Vancouver, BC",0.3,4,Solid,High,Significant Gap
E0493,R005,HR Data Analyst,12.5,0.0,10.6,25.0,4.0,7.0,Sales,L2,"Vancouver, BC",0.3,4,Solid,High,Significant Gap
E0493,R006,People Analytics Manager,10.3,0.0,8.8,47.0,5.0,9.0,Sales,L2,"Vancouver, BC",0.3,4,Solid,High,Significant Gap
E0493,R007,HRIS & People Data Specialist,8.0,0.0,6.8,34.0,5.0,8.0,Sales,L2,"Vancouver, BC",0.3,4,Solid,High,Significant Gap
E0493,R008,Talent Management Analytics Specialist,2.1,0.0,1.8,36.0,4.0,9.0,Sales,L2,"Vancouver, BC",0.3,4,Solid,High,Significant Gap
E0494,R001,People Analytics Specialist,19.0,0.0,16.2,34.0,5.0,8.0,Human Resources,L3,"Montreal, QC",12.6,3,Solid,Low,Significant Gap
E0494,R002,Senior People Analytics Analyst,17.5,0.0,14.9,39.0,6.0,8.0,Human Resources,L3,"Montreal, QC",12.6,3,Solid,Low,Significant Gap
E0494,R003,Talent Intelligence Analyst,5.1,0.0,4.4,37.0,5.0,10.0,Human Resources,L3,"Montreal, QC",12.6,3,Solid,Low,Significant Gap
E0494,R004,Workforce Planning Analyst,26.9,0.0,22.9,27.0,4.0,6.0,Human Resources,L3,"Montreal, QC",12.6,3,Solid,Low,Significant Gap
E0494,R005,HR Data Analyst,22.5,0.0,19.1,22.0,4.0,5.0,Human Resources,L3,"Montreal, QC",12.6,3,Solid,Low,Significant Gap
E0494,R006,People Analytics Manager,22.6,0.0,19.2,40.0,5.0,7.0,Human Resources,L3,"Montreal, QC",12.6,3,Solid,Low,Significant Gap
E0494,R007,HRIS & People Data Specialist,17.2,0.0,14.6,30.0,5.0,6.0,Human Resources,L3,"Montreal, QC",12.6,3,Solid,Low,Significant Gap
E0494,R008,Talent Management Analytics Specialist,25.3,0.0,21.5,27.0,4.0,6.0,Human Resources,L3,"Montreal, QC",12.6,3,Solid,Low,Significant Gap
E0495,R001,People Analytics Specialist,35.1,40.0,35.9,28.0,3.0,7.0,Engineering,L4,"Toronto, ON",7.3,2,Developing,Medium,Significant Gap
E0495,R002,Senior People Analytics Analyst,52.4,33.3,49.6,23.0,4.0,5.0,Engineering,L4,"Toronto, ON",7.3,2,Developing,Medium,Significant Gap
E0495,R003,Talent Intelligence Analyst,30.8,0.0,26.2,27.0,5.0,7.0,Engineering,L4,"Toronto, ON",7.3,2,Developing,Medium,Significant Gap
E0495,R004,Workforce Planning Analyst,27.1,0.0,23.0,26.0,4.0,6.0,Engineering,L4,"Toronto, ON",7.3,2,Developing,Medium,Significant Gap
E0495,R005,HR Data Analyst,35.0,25.0,33.5,19.0,3.0,4.0,Engineering,L4,"Toronto, ON",7.3,2,Developing,Medium,Significant Gap
E0495,R006,People Analytics Manager,42.1,0.0,35.8,31.0,5.0,6.0,Engineering,L4,"Toronto, ON",7.3,2,Developing,Medium,Significant Gap
E0495,R007,HRIS & People Data Specialist,39.1,20.0,36.3,23.0,4.0,5.0,Engineering,L4,"Toronto, ON",7.3,2,Developing,Medium,Significant Gap
E0495,R008,Talent Management Analytics Specialist,12.5,0.0,10.6,31.0,4.0,8.0,Engineering,L4,"Toronto, ON",7.3,2,Developing,Medium,Significant Gap
E0496,R001,People Analytics Specialist,25.6,0.0,21.8,29.0,5.0,7.0,Customer Success,L2,"Vancouver, BC",5.0,3,Solid,Medium,Significant Gap
E0496,R002,Senior People Analytics Analyst,16.8,0.0,14.3,39.0,6.0,8.0,Customer Success,L2,"Vancouver, BC",5.0,3,Solid,Medium,Significant Gap
E0496,R003,Talent Intelligence Analyst,10.3,0.0,8.7,35.0,5.0,9.0,Customer Success,L2,"Vancouver, BC",5.0,3,Solid,Medium,Significant Gap
E0496,R004,Workforce Planning Analyst,27.1,0.0,23.0,27.0,4.0,5.0,Customer Success,L2,"Vancouver, BC",5.0,3,Solid,Medium,Significant Gap
E0496,R005,HR Data Analyst,15.0,0.0,12.8,24.0,4.0,7.0,Customer Success,L2,"Vancouver, BC",5.0,3,Solid,Medium,Significant Gap
E0496,R006,People Analytics Manager,17.6,0.0,14.9,43.0,5.0,8.0,Customer Success,L2,"Vancouver, BC",5.0,3,Solid,Medium,Significant Gap
E0496,R007,HRIS & People Data Specialist,10.1,0.0,8.6,33.0,5.0,8.0,Customer Success,L2,"Vancouver, BC",5.0,3,Solid,Medium,Significant Gap
E0496,R008,Talent Management Analytics Specialist,2.1,0.0,1.8,36.0,4.0,9.0,Customer Success,L2,"Vancouver, BC",5.0,3,Solid,Medium,Significant Gap
E0497,R001,People Analytics Specialist,11.9,0.0,10.1,36.0,5.0,9.0,Operations,L2,"Calgary, AB",4.8,4,Solid,High,Significant Gap
E0497,R002,Senior People Analytics Analyst,3.3,0.0,2.8,46.0,6.0,11.0,Operations,L2,"Calgary, AB",4.8,4,Solid,High,Significant Gap
E0497,R003,Talent Intelligence Analyst,0.0,0.0,0.0,39.0,5.0,11.0,Operations,L2,"Calgary, AB",4.8,4,Solid,High,Significant Gap
E0497,R004,Workforce Planning Analyst,17.0,0.0,14.5,32.0,4.0,7.0,Operations,L2,"Calgary, AB",4.8,4,Solid,High,Significant Gap
E0497,R005,HR Data Analyst,21.7,0.0,18.4,21.0,4.0,5.0,Operations,L2,"Calgary, AB",4.8,4,Solid,High,Significant Gap
E0497,R006,People Analytics Manager,3.4,0.0,2.9,50.0,5.0,11.0,Operations,L2,"Calgary, AB",4.8,4,Solid,High,Significant Gap
E0497,R007,HRIS & People Data Specialist,12.3,0.0,10.5,33.0,5.0,8.0,Operations,L2,"Calgary, AB",4.8,4,Solid,High,Significant Gap
E0497,R008,Talent Management Analytics Specialist,6.2,0.0,5.3,34.0,4.0,9.0,Operations,L2,"Calgary, AB",4.8,4,Solid,High,Significant Gap
E0498,R001,People Analytics Specialist,39.9,20.0,36.9,24.0,4.0,6.0,Marketing,L4,"Montreal, QC",2.8,3,Solid,Medium,Significant Gap
E0498,R002,Senior People Analytics Analyst,30.5,16.7,28.4,33.0,5.0,7.0,Marketing,L4,"Montreal, QC",2.8,3,Solid,Medium,Significant Gap
E0498,R003,Talent Intelligence Analyst,15.4,0.0,13.1,33.0,5.0,9.0,Marketing,L4,"Montreal, QC",2.8,3,Solid,Medium,Significant Gap
E0498,R004,Workforce Planning Analyst,41.7,0.0,35.4,20.0,4.0,4.0,Marketing,L4,"Montreal, QC",2.8,3,Solid,Medium,Significant Gap
E0498,R005,HR Data Analyst,31.7,25.0,30.7,19.0,3.0,6.0,Marketing,L4,"Montreal, QC",2.8,3,Solid,Medium,Significant Gap
E0498,R006,People Analytics Manager,35.2,0.0,29.9,34.0,5.0,7.0,Marketing,L4,"Montreal, QC",2.8,3,Solid,Medium,Significant Gap
E0498,R007,HRIS & People Data Specialist,23.2,20.0,22.7,28.0,4.0,7.0,Marketing,L4,"Montreal, QC",2.8,3,Solid,Medium,Significant Gap
E0498,R008,Talent Management Analytics Specialist,8.3,0.0,7.1,33.0,4.0,9.0,Marketing,L4,"Montreal, QC",2.8,3,Solid,Medium,Significant Gap
E0499,R001,People Analytics Specialist,7.7,0.0,6.6,37.0,5.0,10.0,Engineering,L2,"Vancouver, BC",1.8,4,Solid,Medium,Significant Gap
E0499,R002,Senior People Analytics Analyst,14.7,0.0,12.5,40.0,6.0,8.0,Engineering,L2,"Vancouver, BC",1.8,4,Solid,Medium,Significant Gap
E0499,R003,Talent Intelligence Analyst,14.1,0.0,12.0,32.0,5.0,8.0,Engineering,L2,"Vancouver, BC",1.8,4,Solid,Medium,Significant Gap
E0499,R004,Workforce Planning Analyst,12.5,0.0,10.6,32.0,4.0,7.0,Engineering,L2,"Vancouver, BC",1.8,4,Solid,Medium,Significant Gap
E0499,R005,HR Data Analyst,10.8,0.0,9.2,25.0,4.0,7.0,Engineering,L2,"Vancouver, BC",1.8,4,Solid,Medium,Significant Gap
E0499,R006,People Analytics Manager,7.9,0.0,6.7,48.0,5.0,9.0,Engineering,L2,"Vancouver, BC",1.8,4,Solid,Medium,Significant Gap
E0499,R007,HRIS & People Data Specialist,13.4,0.0,11.4,32.0,5.0,7.0,Engineering,L2,"Vancouver, BC",1.8,4,Solid,Medium,Significant Gap
E0499,R008,Talent Management Analytics Specialist,2.1,0.0,1.8,36.0,4.0,9.0,Engineering,L2,"Vancouver, BC",1.8,4,Solid,Medium,Significant Gap
E0500,R001,People Analytics Specialist,17.9,0.0,15.2,33.0,5.0,7.0,Customer Success,L1,"Vancouver, BC",9.9,3,Developing,Low,Significant Gap
E0500,R002,Senior People Analytics Analyst,20.8,0.0,17.7,37.0,6.0,7.0,Customer Success,L1,"Vancouver, BC",9.9,3,Developing,Low,Significant Gap
E0500,R003,Talent Intelligence Analyst,10.3,0.0,8.7,35.0,5.0,9.0,Customer Success,L1,"Vancouver, BC",9.9,3,Developing,Low,Significant Gap
E0500,R004,Workforce Planning Analyst,11.8,0.0,10.0,33.0,4.0,6.0,Customer Success,L1,"Vancouver, BC",9.9,3,Developing,Low,Significant Gap
E0500,R005,HR Data Analyst,27.5,25.0,27.1,20.0,3.0,5.0,Customer Success,L1,"Vancouver, BC",9.9,3,Developing,Low,Significant Gap
E0500,R006,People Analytics Manager,7.6,0.0,6.4,48.0,5.0,9.0,Customer Success,L1,"Vancouver, BC",9.9,3,Developing,Low,Significant Gap
E0500,R007,HRIS & People Data Specialist,29.0,20.0,27.6,27.0,4.0,6.0,Customer Success,L1,"Vancouver, BC",9.9,3,Developing,Low,Significant Gap
E0500,R008,Talent Management Analytics Specialist,6.2,0.0,5.3,34.0,4.0,8.0,Customer Success,L1,"Vancouver, BC",9.9,3,Developing,Low,Significant Gap
E0501,R001,People Analytics Specialist,36.3,20.0,33.9,26.0,4.0,6.0,Sales,L4,"Ottawa, ON",5.8,4,High,High,Significant Gap
E0501,R002,Senior People Analytics Analyst,35.5,16.7,32.7,31.0,5.0,6.0,Sales,L4,"Ottawa, ON",5.8,4,High,High,Significant Gap
E0501,R003,Talent Intelligence Analyst,15.4,0.0,13.1,33.0,5.0,9.0,Sales,L4,"Ottawa, ON",5.8,4,High,High,Significant Gap
E0501,R004,Workforce Planning Analyst,41.0,0.0,34.8,21.0,4.0,4.0,Sales,L4,"Ottawa, ON",5.8,4,High,High,Significant Gap
E0501,R005,HR Data Analyst,15.4,0.0,13.1,24.0,4.0,6.0,Sales,L4,"Ottawa, ON",5.8,4,High,High,Significant Gap
E0501,R006,People Analytics Manager,33.1,0.0,28.1,35.0,5.0,7.0,Sales,L4,"Ottawa, ON",5.8,4,High,High,Significant Gap
E0501,R007,HRIS & People Data Specialist,16.3,0.0,13.9,30.0,5.0,6.0,Sales,L4,"Ottawa, ON",5.8,4,High,High,Significant Gap
E0501,R008,Talent Management Analytics Specialist,8.3,0.0,7.1,33.0,4.0,9.0,Sales,L4,"Ottawa, ON",5.8,4,High,High,Significant Gap
E0502,R001,People Analytics Specialist,26.2,20.0,25.3,31.0,4.0,8.0,Engineering,L3,"Vancouver, BC",1.0,5,Solid,High,Significant Gap
E0502,R002,Senior People Analytics Analyst,23.9,0.0,20.3,38.0,6.0,8.0,Engineering,L3,"Vancouver, BC",1.0,5,Solid,High,Significant Gap
E0502,R003,Talent Intelligence Analyst,19.2,0.0,16.3,30.0,5.0,8.0,Engineering,L3,"Vancouver, BC",1.0,5,Solid,High,Significant Gap
E0502,R004,Workforce Planning Analyst,12.5,0.0,10.6,33.0,4.0,8.0,Engineering,L3,"Vancouver, BC",1.0,5,Solid,High,Significant Gap
E0502,R005,HR Data Analyst,30.8,25.0,30.0,21.0,3.0,5.0,Engineering,L3,"Vancouver, BC",1.0,5,Solid,High,Significant Gap
E0502,R006,People Analytics Manager,10.3,0.0,8.8,47.0,5.0,9.0,Engineering,L3,"Vancouver, BC",1.0,5,Solid,High,Significant Gap
E0502,R007,HRIS & People Data Specialist,21.0,0.0,17.9,30.0,5.0,6.0,Engineering,L3,"Vancouver, BC",1.0,5,Solid,High,Significant Gap
E0502,R008,Talent Management Analytics Specialist,0.0,0.0,0.0,37.0,4.0,10.0,Engineering,L3,"Vancouver, BC",1.0,5,Solid,High,Significant Gap
E0503,R001,People Analytics Specialist,38.4,0.0,32.6,27.0,5.0,6.0,Human Resources,L4,Remote - Canada,1.8,3,Solid,High,Significant Gap
E0503,R002,Senior People Analytics Analyst,35.1,0.0,29.8,31.0,6.0,5.0,Human Resources,L4,Remote - Canada,1.8,3,Solid,High,Significant Gap
E0503,R003,Talent Intelligence Analyst,23.1,0.0,19.6,30.0,5.0,7.0,Human Resources,L4,Remote - Canada,1.8,3,Solid,High,Significant Gap
E0503,R004,Workforce Planning Analyst,25.7,0.0,21.8,27.0,4.0,6.0,Human Resources,L4,Remote - Canada,1.8,3,Solid,High,Significant Gap
E0503,R005,HR Data Analyst,51.7,50.0,51.4,15.0,2.0,3.0,Human Resources,L4,Remote - Canada,1.8,3,Solid,High,Significant Gap
E0503,R006,People Analytics Manager,47.4,20.0,43.3,28.0,4.0,4.0,Human Resources,L4,Remote - Canada,1.8,3,Solid,High,Significant Gap
E0503,R007,HRIS & People Data Specialist,50.3,20.0,45.7,16.0,4.0,3.0,Human Resources,L4,Remote - Canada,1.8,3,Solid,High,Significant Gap
E0503,R008,Talent Management Analytics Specialist,37.4,0.0,31.8,22.0,4.0,4.0,Human Resources,L4,Remote - Canada,1.8,3,Solid,High,Significant Gap
E0504,R001,People Analytics Specialist,33.3,0.0,28.3,27.0,5.0,6.0,Operations,L4,"Vancouver, BC",3.4,3,Solid,Medium,Significant Gap
E0504,R002,Senior People Analytics Analyst,29.3,0.0,24.9,34.0,6.0,7.0,Operations,L4,"Vancouver, BC",3.4,3,Solid,Medium,Significant Gap
E0504,R003,Talent Intelligence Analyst,15.4,0.0,13.1,33.0,5.0,9.0,Operations,L4,"Vancouver, BC",3.4,3,Solid,Medium,Significant Gap
E0504,R004,Workforce Planning Analyst,41.3,0.0,35.1,21.0,4.0,3.0,Operations,L4,"Vancouver, BC",3.4,3,Solid,Medium,Significant Gap
E0504,R005,HR Data Analyst,15.8,0.0,13.5,24.0,4.0,6.0,Operations,L4,"Vancouver, BC",3.4,3,Solid,Medium,Significant Gap
E0504,R006,People Analytics Manager,33.1,20.0,31.1,35.0,4.0,6.0,Operations,L4,"Vancouver, BC",3.4,3,Solid,Medium,Significant Gap
E0504,R007,HRIS & People Data Specialist,15.2,0.0,12.9,30.0,5.0,6.0,Operations,L4,"Vancouver, BC",3.4,3,Solid,Medium,Significant Gap
E0504,R008,Talent Management Analytics Specialist,6.2,0.0,5.3,34.0,4.0,9.0,Operations,L4,"Vancouver, BC",3.4,3,Solid,Medium,Significant Gap
E0505,R001,People Analytics Specialist,10.1,0.0,8.6,36.0,5.0,10.0,Operations,L3,"Toronto, ON",4.3,3,High,High,Significant Gap
E0505,R002,Senior People Analytics Analyst,5.0,0.0,4.2,45.0,6.0,11.0,Operations,L3,"Toronto, ON",4.3,3,High,High,Significant Gap
E0505,R003,Talent Intelligence Analyst,15.6,0.0,13.2,33.0,5.0,9.0,Operations,L3,"Toronto, ON",4.3,3,High,High,Significant Gap
E0505,R004,Workforce Planning Analyst,28.1,0.0,23.9,27.0,4.0,6.0,Operations,L3,"Toronto, ON",4.3,3,High,High,Significant Gap
E0505,R005,HR Data Analyst,15.0,0.0,12.8,24.0,4.0,7.0,Operations,L3,"Toronto, ON",4.3,3,High,High,Significant Gap
E0505,R006,People Analytics Manager,9.7,0.0,8.2,47.0,5.0,10.0,Operations,L3,"Toronto, ON",4.3,3,High,High,Significant Gap
E0505,R007,HRIS & People Data Specialist,9.4,0.0,8.0,33.0,5.0,8.0,Operations,L3,"Toronto, ON",4.3,3,High,High,Significant Gap
E0505,R008,Talent Management Analytics Specialist,0.0,0.0,0.0,37.0,4.0,10.0,Operations,L3,"Toronto, ON",4.3,3,High,High,Significant Gap
E0506,R001,People Analytics Specialist,22.6,0.0,19.2,32.0,5.0,7.0,Human Resources,L2,"Toronto, ON",2.7,3,Solid,Medium,Significant Gap
E0506,R002,Senior People Analytics Analyst,13.2,0.0,11.2,42.0,6.0,8.0,Human Resources,L2,"Toronto, ON",2.7,3,Solid,Medium,Significant Gap
E0506,R003,Talent Intelligence Analyst,26.9,20.0,25.9,29.0,4.0,7.0,Human Resources,L2,"Toronto, ON",2.7,3,Solid,Medium,Significant Gap
E0506,R004,Workforce Planning Analyst,24.6,0.0,20.9,28.0,4.0,5.0,Human Resources,L2,"Toronto, ON",2.7,3,Solid,Medium,Significant Gap
E0506,R005,HR Data Analyst,18.8,0.0,15.9,24.0,4.0,7.0,Human Resources,L2,"Toronto, ON",2.7,3,Solid,Medium,Significant Gap
E0506,R006,People Analytics Manager,24.1,0.0,20.5,39.0,5.0,7.0,Human Resources,L2,"Toronto, ON",2.7,3,Solid,Medium,Significant Gap
E0506,R007,HRIS & People Data Specialist,17.2,0.0,14.7,30.0,5.0,7.0,Human Resources,L2,"Toronto, ON",2.7,3,Solid,Medium,Significant Gap
E0506,R008,Talent Management Analytics Specialist,27.8,25.0,27.4,27.0,3.0,6.0,Human Resources,L2,"Toronto, ON",2.7,3,Solid,Medium,Significant Gap
E0507,R001,People Analytics Specialist,12.8,0.0,10.9,36.0,5.0,8.0,Sales,L1,"Vancouver, BC",4.8,4,Solid,Medium,Significant Gap
E0507,R002,Senior People Analytics Analyst,7.8,0.0,6.7,44.0,6.0,9.0,Sales,L1,"Vancouver, BC",4.8,4,Solid,Medium,Significant Gap
E0507,R003,Talent Intelligence Analyst,5.1,0.0,4.4,37.0,5.0,9.0,Sales,L1,"Vancouver, BC",4.8,4,Solid,Medium,Significant Gap
E0507,R004,Workforce Planning Analyst,10.4,0.0,8.9,34.0,4.0,7.0,Sales,L1,"Vancouver, BC",4.8,4,Solid,Medium,Significant Gap
E0507,R005,HR Data Analyst,10.4,0.0,8.9,26.0,4.0,7.0,Sales,L1,"Vancouver, BC",4.8,4,Solid,Medium,Significant Gap
E0507,R006,People Analytics Manager,12.8,0.0,10.8,45.0,5.0,8.0,Sales,L1,"Vancouver, BC",4.8,4,Solid,Medium,Significant Gap
E0507,R007,HRIS & People Data Specialist,14.9,0.0,12.6,30.0,5.0,6.0,Sales,L1,"Vancouver, BC",4.8,4,Solid,Medium,Significant Gap
E0507,R008,Talent Management Analytics Specialist,10.4,0.0,8.9,33.0,4.0,8.0,Sales,L1,"Vancouver, BC",4.8,4,Solid,Medium,Significant Gap
E0508,R001,People Analytics Specialist,25.3,0.0,21.5,31.0,5.0,7.0,Sales,L3,"Vancouver, BC",3.5,3,High,High,Significant Gap
E0508,R002,Senior People Analytics Analyst,18.5,0.0,15.7,39.0,6.0,8.0,Sales,L3,"Vancouver, BC",3.5,3,High,High,Significant Gap
E0508,R003,Talent Intelligence Analyst,15.4,0.0,13.1,33.0,5.0,9.0,Sales,L3,"Vancouver, BC",3.5,3,High,High,Significant Gap
E0508,R004,Workforce Planning Analyst,20.1,0.0,17.1,30.0,4.0,7.0,Sales,L3,"Vancouver, BC",3.5,3,High,High,Significant Gap
E0508,R005,HR Data Analyst,13.7,0.0,11.7,24.0,4.0,6.0,Sales,L3,"Vancouver, BC",3.5,3,High,High,Significant Gap
E0508,R006,People Analytics Manager,19.3,0.0,16.4,42.0,5.0,8.0,Sales,L3,"Vancouver, BC",3.5,3,High,High,Significant Gap
E0508,R007,HRIS & People Data Specialist,16.3,0.0,13.9,29.0,5.0,6.0,Sales,L3,"Vancouver, BC",3.5,3,High,High,Significant Gap
E0508,R008,Talent Management Analytics Specialist,16.0,0.0,13.6,30.0,4.0,7.0,Sales,L3,"Vancouver, BC",3.5,3,High,High,Significant Gap
E0509,R001,People Analytics Specialist,32.1,20.0,30.3,28.0,4.0,7.0,Finance,L4,"Vancouver, BC",0.3,4,Solid,High,Significant Gap
